date,fire_count,total_frp,burned_area,fire_anomaly,frp_anomaly,burn_anomaly,co,no2,aerosol_index,co_anomaly,no2_anomaly,ai_anomaly,blh,wind_speed,temp_2m,rh,precip,year,blh_anomaly,ws_anomaly
2019-10-30,35.26274509803922,6444.062745098039,8315.33340393125,32.949212471874,5797.787206685953,8310.287377947703,0.0522960451912043,4.2951054847877165e-05,-0.2739184228849525,0.0155274224548982,-2.3325912240533773e-06,0.1910243944849182,879.2,2.37,24.7,65.4,0.0,2019,-700.8,-1.63
2019-10-31,4.0,616.0,8315.33340393125,1.68646737383478,-30.27553841208612,8310.287377947703,0.0491348070741887,4.735785422978017e-05,-0.2655187719050452,0.0123661843378826,2.07420815784963e-06,0.1994240454648255,822.5,2.75,28.2,67.1,0.0,2019,-757.5,-1.25
2019-11-01,39.0,3877.0,10854.04443821899,36.68646737383478,3230.724461587914,10848.998412235444,0.0492944465108235,3.597266849183298e-05,0.1617031617032994,0.0125258237745173,-9.31097758009756e-06,0.6266459790731701,554.8,2.58,21.7,52.3,0.32,2019,-1025.2,-1.42
2019-11-02,0.0,0.0,10854.04443821899,-2.31353262616522,-646.2755384120861,10848.998412235444,0.0565810352056451,2.9974562330330065e-05,0.5190477292497713,0.019812412469339,-1.530908374160048e-05,0.983990546619642,649.9,2.59,18.4,57.7,0.0,2019,-930.1,-1.41
2019-11-03,17.92156862745098,1753.0196078431372,10854.04443821899,15.60803600128576,1106.7440694310512,10848.998412235444,0.0629983538671332,3.954755617316889e-05,0.0066770971389638,0.026229731130827,-5.736089898761647e-06,0.4716199145088346,418.8,3.38,20.4,49.4,0.0,2019,-1161.2,-0.62
2019-11-04,121.6705882352941,54839.82352941177,10854.04443821899,119.35705560912888,54193.54799099969,10848.998412235444,0.0470916097017345,4.623564809413461e-05,-0.8700325383853748,0.0103229869654284,9.520020222040728e-07,-0.4050897210155041,309.0,2.64,19.2,64.0,0.0,2019,-1271.0,-1.36
2019-11-05,164.8,14925.0,10854.04443821899,162.48646737383478,14278.724461587914,10848.998412235444,0.0402613140867476,4.941461384152777e-05,-0.9728611721263078,0.0034926913504415,4.130967769597235e-06,-0.5079183547564371,445.7,0.85,17.3,62.6,0.0,2019,-1134.3,-3.15
2019-11-06,287.0,96029.0,10854.04443821899,284.6864673738348,95382.72446158792,10848.998412235444,0.0415820910662743,4.463125816883326e-05,-1.1452779753185056,0.0048134683299682,-6.523879030972757e-07,-0.680335157948635,544.7,2.59,20.5,54.6,0.0,2019,-1035.3,-1.41
2019-11-07,16.0,2438.0,10854.04443821899,13.68646737383478,1791.724461587914,10848.998412235444,0.0355134659603926,4.276980316012812e-05,-0.4825781184739417,-0.0012551567759134,-2.513842911802416e-06,-0.017635301104071,499.6,1.6,23.5,63.3,0.0,2019,-1080.4,-2.4
2019-11-08,29.0,3762.0,10854.04443821899,26.68646737383478,3115.724461587914,10848.998412235444,0.0403375375972477,4.7429458079000055e-05,-0.7627639402738616,0.0035689148609416,2.1458120070695155e-06,-0.2978211229039909,394.8,2.32,20.0,57.5,0.0,2019,-1185.2,-1.68
2019-11-09,0.0,0.0,10854.04443821899,-2.31353262616522,-646.2755384120861,10848.998412235444,0.0378556179753095,4.538624982992414e-05,-1.0440271087896855,0.0010869952390033,1.0260375799360377e-07,-0.579084291419815,379.8,2.13,24.1,61.8,0.0,2019,-1200.2,-1.87
2019-11-10,40.101960784313725,3613.8117647058825,10854.04443821899,37.788428158148506,2967.5362262937965,10848.998412235444,0.0427258381133674,4.296712540679313e-05,-0.7626394541685088,0.0059572153770612,-2.3165206651374125e-06,-0.297696636798638,440.8,2.03,21.1,53.2,0.0,2019,-1139.2,-1.97
2019-11-11,0.0,0.0,10854.04443821899,-2.31353262616522,-646.2755384120861,10848.998412235444,0.0455739022522937,4.391765843634733e-05,-0.1166763228440454,0.0088052795159875,-1.365987635583209e-06,0.3482664945258253,507.2,1.91,21.9,60.4,0.0,2019,-1072.8,-2.09
2019-11-12,23.95686274509804,2235.050980392157,10854.04443821899,21.64333011893282,1588.7754419800708,10848.998412235444,0.0470368068323092,5.628625488452428e-05,0.0039123131264681,0.0102681840960031,1.100260881259374e-05,0.4688551304963388,430.5,2.95,20.7,63.7,0.0,2019,-1149.5,-1.05
2019-11-13,0.0,0.0,10854.04443821899,-2.31353262616522,-646.2755384120861,10848.998412235444,0.0540701701996784,6.61783355296478e-05,-0.0537781806341659,0.0173015474633723,2.0894689457717263e-05,0.4111646367357048,749.0,1.89,24.0,59.2,0.0,2019,-831.0,-2.11
2019-11-14,0.0,0.0,10854.04443821899,-2.31353262616522,-646.2755384120861,10848.998412235444,0.0502784008039428,5.5352218981519286e-05,-0.4113445122522017,0.0135097780676367,1.006857290958875e-05,0.0535983051176689,376.2,1.98,21.7,64.8,0.0,2019,-1203.8,-2.02
2019-11-15,11.0,1472.0,10854.04443821899,8.68646737383478,825.7244615879139,10848.998412235444,0.0481033574963349,5.021940267201715e-05,-1.00677779291883,0.0113347347600288,4.935756600086611e-06,-0.5418349755489592,707.3,2.56,20.6,58.7,0.0,2019,-872.7,-1.44
2019-11-16,10.0,1868.0,10854.04443821899,7.68646737383478,1221.724461587914,10848.998412235444,0.038244833270093,4.260618437299999e-05,-1.3592393070118447,0.0014762105337868,-2.677461698930546e-06,-0.8942964896419741,439.7,2.43,22.7,57.3,0.0,2019,-1140.3,-1.57
2019-11-17,18.0,2351.0,10854.04443821899,15.68646737383478,1704.724461587914,10848.998412235444,0.0342922458375628,4.71889274853355e-05,-1.267668565782078,-0.0024763768987433,1.905281413404958e-06,-0.8027257484122072,442.0,3.24,18.0,49.2,0.0,2019,-1138.0,-0.76
2019-11-18,0.0,0.0,10854.04443821899,-2.31353262616522,-646.2755384120861,10848.998412235444,0.0363705416592231,4.780563838098841e-05,-0.5155178590159296,-0.0003980810770829,2.521992309057875e-06,-0.0505750416460589,312.6,3.5,20.3,68.7,0.0,2019,-1267.4,-0.5
2019-11-19,8.0,1171.0,10854.04443821899,5.68646737383478,524.7244615879139,10848.998412235444,0.0399541250235618,5.116547573975892e-05,-0.7158397333206745,0.0031855022872557,5.881829667828376e-06,-0.2508969159508039,479.3,2.83,21.8,48.5,0.0,2019,-1100.7,-1.17
2019-11-20,21.0,13686.0,10854.04443821899,18.68646737383478,13039.724461587914,10848.998412235444,0.0402679858454088,7.228931161074922e-05,-1.1805317975628338,0.0034993631091026,2.7005665538818677e-05,-0.715588980192963,563.9,1.55,23.3,62.7,0.0,2019,-1016.1,-2.45
2019-11-21,0.0,0.0,10854.04443821899,-2.31353262616522,-646.2755384120861,10848.998412235444,0.0452687634744436,8.73289130756873e-05,-1.604791843766385,0.0085001407381375,4.204526700375675e-05,-1.1398490263965144,559.3,2.46,19.4,54.0,0.0,2019,-1020.7,-1.54
2019-11-22,0.0,0.0,10854.04443821899,-2.31353262616522,-646.2755384120861,10848.998412235444,0.0467703374036743,6.310566940398618e-05,-1.5958431342698896,0.0100017146673682,1.782202333205563e-05,-1.130900316900019,538.9,2.13,17.2,57.7,0.0,2019,-1041.1,-1.87
2019-11-23,4.0,1108.0,10854.04443821899,1.68646737383478,461.7244615879139,10848.998412235444,0.0398679138956466,4.433421425679741e-05,-0.8078984239754561,0.0030992911593405,-9.494318151331344e-07,-0.3429556066055854,592.6,0.59,22.8,47.6,0.0,2019,-987.4,-3.41
2019-11-24,10.909803921568628,1460.5686274509803,10854.04443821899,8.596271295403408,814.2930890388942,10848.998412235444,0.0399164723187593,3.818617871901268e-05,-0.7599471479874784,0.0031478495824532,-7.097467352917869e-06,-0.2950043306176077,544.9,2.25,22.1,50.5,0.0,2019,-1035.1,-1.75
2019-11-25,0.0,0.0,10854.04443821899,-2.31353262616522,-646.2755384120861,10848.998412235444,0.0404956328821309,4.149867991165465e-05,-1.116247983701003,0.0037270101458248,-3.784966160275889e-06,-0.6513051663311326,443.9,2.51,20.4,60.9,0.0,2019,-1136.1,-1.49
2019-11-26,7.0,1331.0,10854.04443821899,4.68646737383478,684.7244615879139,10848.998412235444,0.0410120267335478,4.343976224310137e-05,-1.3408548391533714,0.0042434039972416,-1.8438838288291716e-06,-0.8759120217835008,248.6,2.45,20.0,65.4,0.0,2019,-1331.4,-1.55
2019-11-27,0.0,0.0,10854.04443821899,-2.31353262616522,-646.2755384120861,10848.998412235444,0.0425953151003459,3.325137621948787e-05,-1.095409176335823,0.0058266923640398,-1.2032269852442666e-05,-0.630466358965952,680.1,2.81,19.8,55.9,0.45,2019,-899.9,-1.19
2019-11-28,0.0,0.0,10854.04443821899,-2.31353262616522,-646.2755384120861,10848.998412235444,0.044528520712747,3.731663147939609e-05,-0.6688618099396859,0.0077598979764409,-7.967014592534455e-06,-0.2039189925698151,646.7,2.53,21.4,64.2,0.0,2019,-933.3,-1.47
2019-11-29,0.0,0.0,10854.04443821899,-2.31353262616522,-646.2755384120861,10848.998412235444,0.0374054103766717,4.362603021653289e-05,-0.8870793590011529,0.0006367876403655,-1.657615855397652e-06,-0.4221365416312821,528.7,2.1,19.4,58.3,0.0,2019,-1051.3,-1.9
2019-11-30,3.0,228.0,10854.04443821899,0.68646737383478,-418.2755384120861,10848.998412235444,0.0369177346300865,4.744489468572534e-05,-1.2923202227218469,0.0001491118937803,2.1612486137947983e-06,-0.827377405351976,417.5,2.74,20.3,58.5,0.03,2019,-1162.5,-1.26
2019-12-01,9.0,1990.0,174.83961250845587,6.68646737383478,1343.724461587914,169.79358652490808,0.03676276165217,5.453512892592454e-05,-1.4448844736439732,-5.861084136089823e-06,9.251482853994005e-06,-0.9799416562741023,710.0,2.81,17.0,34.6,0.0,2019,-870.0,-1.19
2019-12-02,0.0,0.0,174.83961250845587,-2.31353262616522,-646.2755384120861,169.79358652490808,0.0361825229856387,6.178664809334198e-05,-1.3521350303780604,-0.0005860997506673,1.6503002021411434e-05,-0.8871922130081898,495.5,2.84,13.1,55.9,0.0,2019,-1084.5,-1.16
2019-12-03,0.0,0.0,174.83961250845587,-2.31353262616522,-646.2755384120861,169.79358652490808,0.0355245681267706,7.068766522806332e-05,-1.2301613551248018,-0.0012440546095354,2.540401915613278e-05,-0.7652185377549311,525.1,3.75,14.6,53.3,0.0,2019,-1054.9,-0.25
2019-12-04,0.0,0.0,174.83961250845587,-2.31353262616522,-646.2755384120861,169.79358652490808,0.0383110314831139,7.528753726378339e-05,-0.5645757311084963,0.0015424087468078,3.000389119185284e-05,-0.0996329137386257,596.3,3.8,16.9,53.8,0.0,2019,-983.7,-0.2
2019-12-05,13.0,857.0,174.83961250845587,10.68646737383478,210.72446158791388,169.79358652490808,0.0442980978276486,7.210974712533794e-05,-0.6847519920061352,0.0075294750913425,2.68261010534074e-05,-0.2198091746362645,732.7,3.31,16.3,45.1,0.0,2019,-847.3,-0.69
2019-12-06,0.0,0.0,174.83961250845587,-2.31353262616522,-646.2755384120861,169.79358652490808,0.0391355922807092,7.488122796203669e-05,-1.2224113021548717,0.0023669695444031,2.959758189010616e-05,-0.7574684847850007,507.4,2.78,17.0,50.5,0.0,2019,-1072.6,-1.22
2019-12-07,5.0,208.0,174.83961250845587,2.68646737383478,-438.2755384120861,169.79358652490808,0.0410144821347769,8.180442810487721e-05,-1.3786797256014012,0.0042458593984708,3.652078203294668e-05,-0.9137369082315308,793.6,2.87,14.5,57.8,0.0,2019,-786.4,-1.13
2019-12-08,0.0,0.0,174.83961250845587,-2.31353262616522,-646.2755384120861,169.79358652490808,0.0415916292124942,8.019381391293367e-05,-1.002739506159103,0.0048230064761881,3.491016784100312e-05,-0.5377966887892319,725.6,2.94,16.4,55.8,0.0,2019,-854.4,-1.06
2019-12-09,0.0,0.0,174.83961250845587,-2.31353262616522,-646.2755384120861,169.79358652490808,0.0431284728613783,6.6445523759954e-05,-0.3825971059785872,0.0063598501250721,2.1161877688023466e-05,0.0823457113912834,582.0,2.68,14.7,52.1,0.0,2019,-998.0,-1.32
2019-12-10,0.0,0.0,174.83961250845587,-2.31353262616522,-646.2755384120861,169.79358652490808,0.0410835897224879,6.865594670689849e-05,-0.341995910765708,0.0043149669861817,2.3372300634967945e-05,0.1229469066041626,446.6,1.61,13.2,61.3,0.0,2019,-1133.4,-2.39
2019-12-11,0.0,0.0,174.83961250845587,-2.31353262616522,-646.2755384120861,169.79358652490808,0.0452037848903475,4.368206492585924e-05,-0.8227075036351107,0.0084351621540414,-1.6015811460713007e-06,-0.35776468626524,523.3,1.81,18.3,58.1,0.0,2019,-1056.7,-2.19
2019-12-12,0.0,0.0,174.83961250845587,-2.31353262616522,-646.2755384120861,169.79358652490808,0.0396460511595737,2.8291466991235254e-05,-0.9925061494632929,0.0028774284232676,-1.699217908069529e-05,-0.5275633320934221,330.1,2.19,15.1,58.8,0.0,2019,-1249.9,-1.81
2019-12-13,0.0,0.0,174.83961250845587,-2.31353262616522,-646.2755384120861,169.79358652490808,0.035944208167941,2.638531866093216e-05,-1.3047222069815303,-0.000824414568365,-1.889832741099838e-05,-0.8397793896116601,433.3,1.61,17.0,66.6,0.0,2019,-1146.7,-2.39
2019-12-14,0.0,0.0,174.83961250845587,-2.31353262616522,-646.2755384120861,169.79358652490808,0.0356647462051367,3.479435970816565e-05,-0.9527875614113278,-0.0011038765311693,-1.048928636376489e-05,-0.4878447440414571,681.6,2.95,14.5,54.4,0.0,2019,-898.4,-1.05
2019-12-15,0.0,0.0,174.83961250845587,-2.31353262616522,-646.2755384120861,169.79358652490808,0.0367234565127833,3.093639612737355e-05,-0.656469448603546,-4.516622352277941e-05,-1.4347249944556997e-05,-0.1915266312336753,509.5,2.43,11.6,51.4,0.0,2019,-1070.5,-1.57
2019-12-16,0.0,0.0,174.83961250845587,-2.31353262616522,-646.2755384120861,169.79358652490808,0.0337729419888191,2.9815270646764265e-05,-0.842655711559236,-0.002995680747487,-1.5468375425166274e-05,-0.3777128941893653,716.5,2.23,11.2,54.4,0.0,2019,-863.5,-1.77
2019-12-17,0.0,0.0,174.83961250845587,-2.31353262616522,-646.2755384120861,169.79358652490808,0.0348348579038174,6.313142799972015e-05,-1.5926000540335286,-0.0019337648324887,1.784778192778961e-05,-1.127657236663658,481.2,3.16,13.0,50.7,0.0,2019,-1098.8,-0.84
2019-12-18,0.0,0.0,174.83961250845587,-2.31353262616522,-646.2755384120861,169.79358652490808,0.0407537728897956,5.763062810074332e-05,-1.6313141672939298,0.0039851501534895,1.234698202881278e-05,-1.166371349924059,483.7,2.93,18.7,53.3,0.0,2019,-1096.3,-1.07
2019-12-19,0.0,0.0,174.83961250845587,-2.31353262616522,-646.2755384120861,169.79358652490808,0.0407005956249401,5.555821817777829e-05,-0.820693481465994,0.0039319728886339,1.0274572105847754e-05,-0.3557506640961232,408.8,2.86,15.0,55.3,0.0,2019,-1171.2,-1.14
2019-12-20,0.0,0.0,174.83961250845587,-2.31353262616522,-646.2755384120861,169.79358652490808,0.0420753566879088,6.526448751376261e-05,-0.5670761918693542,0.0053067339516026,1.9980841441832063e-05,-0.1021333744994835,530.5,2.64,15.9,52.8,0.0,2019,-1049.5,-1.36
2019-12-21,0.0,0.0,174.83961250845587,-2.31353262616522,-646.2755384120861,169.79358652490808,0.0366967828513969,5.906751091205805e-05,-1.0288641119011743,-7.183988490919169e-05,1.37838648401275e-05,-0.5639212945313036,605.9,2.62,13.6,48.0,0.0,2019,-974.1,-1.38
2019-12-22,0.0,0.0,174.83961250845587,-2.31353262616522,-646.2755384120861,169.79358652490808,0.0365568987024998,6.62831689760537e-05,-1.4424593354482365,-0.0002117240338062,2.099952290412316e-05,-0.9775165180783658,737.9,2.42,14.4,56.5,0.0,2019,-842.1,-1.58
2019-12-23,0.0,0.0,174.83961250845587,-2.31353262616522,-646.2755384120861,169.79358652490808,0.0378775108083325,8.222652493744676e-05,-1.6396764698913118,0.0011088880720264,3.6942878865516224e-05,-1.1747336525214411,513.8,3.14,14.4,59.5,0.0,2019,-1066.2,-0.86
2019-12-24,0.0,0.0,174.83961250845587,-2.31353262616522,-646.2755384120861,169.79358652490808,0.0396061789000003,7.421800981768807e-05,-1.1425747489164275,0.0028375561636942,2.8934363745757545e-05,-0.677631931546557,628.7,2.13,19.4,44.6,0.0,2019,-951.3,-1.87
2019-12-25,0.0,0.0,174.83961250845587,-2.31353262616522,-646.2755384120861,169.79358652490808,0.0366291324100474,5.46747510595728e-05,-0.4073172953614544,-0.0001394903262586,9.391104987642258e-06,0.0576255220084162,676.1,2.85,14.6,51.2,0.46,2019,-903.9,-1.15
2019-12-26,0.0,0.0,174.83961250845587,-2.31353262616522,-646.2755384120861,169.79358652490808,0.0380166873510931,6.831981547884261e-05,-0.7846094904810037,0.0012480646147869,2.303616940691207e-05,-0.319666673111133,794.8,2.27,12.3,51.5,0.0,2019,-785.2,-1.73
2019-12-27,0.0,0.0,174.83961250845587,-2.31353262616522,-646.2755384120861,169.79358652490808,0.0399779753146795,9.885207197679056e-05,-1.1168965557540846,0.0032093525783734,5.356842590486001e-05,-0.651953738384214,909.6,2.85,13.5,43.4,0.0,2019,-670.4,-1.15
2019-12-28,0.0,0.0,174.83961250845587,-2.31353262616522,-646.2755384120861,169.79358652490808,0.037746449685906,0.0001048902416408,-1.5169771007618906,0.0009778269495998,5.960659556887916e-05,-1.05203428339202,370.4,2.94,18.3,49.7,0.0,2019,-1209.6,-1.06
2019-12-29,0.0,0.0,174.83961250845587,-2.31353262616522,-646.2755384120861,169.79358652490808,0.0404307513069447,5.789177219360565e-05,-0.882304413094967,0.0036621285706386,1.260812612167511e-05,-0.4173615957250964,575.6,1.94,13.6,48.5,0.0,2019,-1004.4,-2.06
2019-12-30,0.0,0.0,174.83961250845587,-2.31353262616522,-646.2755384120861,169.79358652490808,0.0355854116247495,3.297233241244741e-05,-0.5002238277837198,-0.0011832111115566,-1.2311313659483131e-05,-0.035281010413849,576.3,2.74,11.9,54.0,0.0,2019,-1003.7,-1.26
2020-09-01,0.0,0.0,903.9798088963234,-1.380392156862745,-264.71205400192866,834.3138455056985,0.0315944556129468,2.946311426293669e-05,-1.5373413369322604,-0.0052990236815651,-7.80181479911862e-06,-0.4291220525187534,1530.0,2.9,29.0,76.2,0.0,2020,-90.0,-1.4
2020-09-02,0.0,0.0,903.9798088963234,-1.380392156862745,-264.71205400192866,834.3138455056985,0.0335625718972762,2.890146385992247e-05,-1.4392011887798457,-0.0033309073972357,-8.363465202132837e-06,-0.3309819043663387,1663.6,3.18,31.4,75.3,4.95,2020,43.6,-1.12
2020-09-03,0.0,0.0,903.9798088963234,-1.380392156862745,-264.71205400192866,834.3138455056985,0.035397191149032,2.8602880214395893e-05,-1.718955956259541,-0.0014962881454799,-8.662048847659417e-06,-0.6107366718460342,1450.3,2.75,31.3,66.6,0.0,2020,-169.7,-1.55
2020-09-04,0.0,0.0,903.9798088963234,-1.380392156862745,-264.71205400192866,834.3138455056985,0.0352754358649024,3.3655318770807706e-05,-2.2105673598305176,-0.0016180434296095,-3.609610291247602e-06,-1.1023480754170107,1587.7,2.87,30.4,63.6,10.57,2020,-32.3,-1.43
2020-09-05,0.0,0.0,903.9798088963234,-1.380392156862745,-264.71205400192866,834.3138455056985,0.0348274617745952,3.121607441621391e-05,-2.388260343102259,-0.0020660175199167,-6.048854645841401e-06,-1.2800410586887518,1447.0,3.15,32.0,68.8,0.0,2020,-173.0,-1.15
2020-09-06,0.0,0.0,903.9798088963234,-1.380392156862745,-264.71205400192866,834.3138455056985,0.035267210692904,2.9794684962431954e-05,-1.7272421642685554,-0.0016262686016079,-7.470244099623356e-06,-0.6190228798550484,1473.4,4.02,33.4,67.3,1.32,2020,-146.6,-0.28
2020-09-07,0.0,0.0,903.9798088963234,-1.380392156862745,-264.71205400192866,834.3138455056985,0.0348550325238653,3.195923914856464e-05,-1.4653990234438503,-0.0020384467706466,-5.305689913490675e-06,-0.3571797390303435,1209.7,3.9,29.3,59.1,0.0,2020,-410.3,-0.4
2020-09-08,0.0,0.0,903.9798088963234,-1.380392156862745,-264.71205400192866,834.3138455056985,0.0383348805123172,3.206016119259755e-05,-1.7817753805321204,0.0014414012178052,-5.20476786945776e-06,-0.6735560961186133,1530.4,3.62,32.0,72.0,0.0,2020,-89.6,-0.68
2020-09-09,4.0,316.0,903.9798088963234,2.619607843137255,51.287945998071336,834.3138455056985,0.037622253640304,3.496490790386498e-05,-1.9639836376469355,0.000728774345792,-2.300021158190328e-06,-0.8557643532334288,1439.8,3.54,33.3,70.3,0.0,2020,-180.2,-0.76
2020-09-10,0.0,0.0,903.9798088963234,-1.380392156862745,-264.71205400192866,834.3138455056985,0.0360287900154829,3.8202481312314194e-05,-1.927837522851711,-0.000864689279029,9.37552250258886e-07,-0.8196182384382045,1498.2,3.96,30.5,70.6,0.0,2020,-121.8,-0.34
2020-09-11,0.0,0.0,903.9798088963234,-1.380392156862745,-264.71205400192866,834.3138455056985,0.0362941121964889,3.660159618864092e-05,-1.650407084056286,-0.000599367098023,-6.633328734143889e-07,-0.5421877996427791,1494.4,3.06,31.6,71.9,0.0,2020,-125.6,-1.24
2020-09-12,0.0,0.0,903.9798088963234,-1.380392156862745,-264.71205400192866,834.3138455056985,0.0383236113768273,3.1716399136929494e-05,-1.269409363303873,0.0014301320823154,-5.548529925125814e-06,-0.161190078890366,1403.0,3.72,36.4,70.2,0.0,2020,-217.0,-0.58
2020-09-13,0.0,0.0,903.9798088963234,-1.380392156862745,-264.71205400192866,834.3138455056985,0.0419067468807736,3.1834496473399034e-05,-1.364738421092952,0.0050132675862617,-5.430432588656277e-06,-0.2565191366794454,1431.2,2.81,29.4,70.2,6.75,2020,-188.8,-1.49
2020-09-14,0.0,0.0,903.9798088963234,-1.380392156862745,-264.71205400192866,834.3138455056985,0.0426807468724192,3.8957601604444064e-05,-1.732597294371356,0.0057872675779072,1.6926725423887606e-06,-0.6243780099578495,1436.5,3.64,27.5,66.4,0.0,2020,-183.5,-0.66
2020-09-15,0.0,0.0,903.9798088963234,-1.380392156862745,-264.71205400192866,834.3138455056985,0.0430410597162502,3.987885121805977e-05,-1.8911198382354224,0.0061475804217383,2.613922156004461e-06,-0.7829005538219154,1412.7,3.92,28.9,66.2,6.34,2020,-207.3,-0.38
2020-09-16,0.0,0.0,903.9798088963234,-1.380392156862745,-264.71205400192866,834.3138455056985,0.0408509153753019,3.589001864276674e-05,-1.863573886717067,0.00395743608079,-1.374910419288572e-06,-0.7553546023035603,1347.4,3.56,30.4,69.5,2.78,2020,-272.6,-0.74
2020-09-17,0.0,0.0,903.9798088963234,-1.380392156862745,-264.71205400192866,834.3138455056985,0.0371719463191653,3.690753492061304e-05,-1.3757610576823622,0.0002784670246533,-3.573941414422701e-07,-0.2675417732688555,1393.7,3.61,30.0,62.8,0.0,2020,-226.3,-0.69
2020-09-18,1.6705882352941177,168.91764705882352,903.9798088963234,0.2901960784313724,-95.79440694310514,834.3138455056985,0.0364666412034958,3.586905201203958e-05,-1.3423052162520897,-0.0004268380910161,-1.3958770500157364e-06,-0.2340859318385828,1539.5,2.07,33.4,63.8,3.9,2020,-80.5,-2.23
2020-09-19,0.0,0.0,903.9798088963234,-1.380392156862745,-264.71205400192866,834.3138455056985,0.0372174174023982,4.024188297953621e-05,-1.6345251790475417,0.0003239381078862,2.976953917480902e-06,-0.5263058946340349,1495.0,4.06,30.3,56.5,8.53,2020,-125.0,-0.24
2020-09-20,5.0,428.0,903.9798088963234,3.619607843137255,163.28794599807134,834.3138455056985,0.0398831423042587,4.268937981008368e-05,-1.9105036680517995,0.0029896630097468,5.42445074802837e-06,-0.8022843836382926,1334.4,2.71,31.9,71.9,7.09,2020,-285.6,-1.59
2020-09-21,7.0,1596.0,903.9798088963234,5.619607843137255,1331.287945998071,834.3138455056985,0.0384521058422458,3.7007679324940017e-05,-2.0212098962937235,0.0015586265477339,-2.5724973711529855e-07,-0.9129906118802168,1573.6,3.5,31.4,66.4,10.29,2020,-46.4,-0.8
2020-09-22,1.1450980392156862,123.45882352941176,903.9798088963234,-0.2352941176470588,-141.2532304725169,834.3138455056985,0.0380927121337272,3.601524311049171e-05,-1.5012549127891144,0.0011992328392152,-1.2496859515635976e-06,-0.3930356283756075,1326.5,2.78,28.3,80.8,0.0,2020,-293.5,-1.52
2020-09-23,2.8274509803921566,455.2196078431373,903.9798088963234,1.4470588235294115,190.50755384120865,834.3138455056985,0.0382504641803973,3.456480085963895e-05,-1.203746628446579,0.0013569848858853,-2.700128202416364e-06,-0.0955273440330721,1404.9,4.29,29.3,62.4,0.0,2020,-215.1,-0.01
2020-09-24,0.0,0.0,903.9798088963234,-1.380392156862745,-264.71205400192866,834.3138455056985,0.0396657161503982,3.617939731229278e-05,-1.3078847334011614,0.0027722368558862,-1.0855317497625318e-06,-0.1996654489876546,1381.2,4.89,30.3,76.5,0.0,2020,-238.8,0.59
2020-09-25,4.0,345.0,903.9798088963234,2.619607843137255,80.28794599807134,834.3138455056985,0.0379730436024561,3.611996551711337e-05,-1.4154025861968456,0.0010795643079441,-1.144963544941942e-06,-0.3071833017833386,1465.9,3.22,31.8,64.9,0.0,2020,-154.1,-1.08
2020-09-26,0.0,0.0,903.9798088963234,-1.380392156862745,-264.71205400192866,834.3138455056985,0.0357813525738972,3.835746557243391e-05,-1.4473291313758607,-0.0011121267206147,1.0925365103786013e-06,-0.3391098469623537,1437.5,4.81,31.8,69.8,5.37,2020,-182.5,0.51
2020-09-27,7.0,481.0,903.9798088963234,5.619607843137255,216.2879459980713,834.3138455056985,0.0359996393467306,3.930602349089194e-05,-1.0104606552565023,-0.0008938399477813,2.0410944288366288e-06,0.0977586291570043,1268.3,3.02,33.9,68.1,0.0,2020,-351.7,-1.28
2020-09-28,0.0,0.0,903.9798088963234,-1.380392156862745,-264.71205400192866,834.3138455056985,0.0359106420685568,3.68204377604272e-05,-0.8630295922648534,-0.0009828372259551,-4.444913016281184e-07,0.2451896921486533,1375.8,3.34,32.1,67.8,0.0,2020,-244.2,-0.96
2020-09-29,2.0,144.0,903.9798088963234,0.6196078431372549,-120.71205400192866,834.3138455056985,0.0364427525494832,3.859092805224146e-05,-0.9996658888927876,-0.0004507267450287,1.3259989901861506e-06,0.1085533955207191,1549.5,3.15,28.7,81.0,5.76,2020,-70.5,-1.15
2020-09-30,10.0,2187.0,903.9798088963234,8.619607843137254,1922.2879459980716,834.3138455056985,0.036726121894976,4.339398838262992e-05,-1.2587521017823913,-0.0001673573995358,6.129059320574611e-06,-0.1505328173688845,1318.9,3.87,35.8,68.1,0.0,2020,-301.1,-0.43
2020-10-01,2.0,272.0,8567.395225064705,0.6196078431372549,7.287945998071336,8497.72926167408,0.0364786323093568,4.755013938348229e-05,-1.449080451157712,-0.0004148469851551,1.028521032142698e-05,-0.340861166744205,1041.3,3.97,29.6,69.5,0.0,2020,-578.7,-0.33
2020-10-02,14.0,1468.0,8567.395225064705,12.619607843137254,1203.287945998071,8497.72926167408,0.0370762395973857,4.717816528124892e-05,-1.2775833969963617,0.0001827603028738,9.91323621919361e-06,-0.1693641125828546,1001.2,2.88,24.3,58.7,0.0,2020,-618.8,-1.42
2020-10-03,0.0,0.0,8567.395225064705,-1.380392156862745,-264.71205400192866,8497.72926167408,0.0383573764052272,4.662844416315584e-05,-0.9803187442197082,0.0014638971107152,9.36351510110052e-06,0.1279005401937986,694.0,3.45,26.3,62.1,0.0,2020,-926.0,-0.85
2020-10-04,19.0,1988.0,8567.395225064705,17.619607843137256,1723.287945998071,8497.72926167408,0.0374651787455081,4.5945258649349485e-05,-1.079580889460925,0.0005716994509962,8.680329587294177e-06,0.0286383949525818,890.2,3.28,27.6,70.2,0.0,2020,-729.8,-1.02
